Year,State,CO2_Value,Coal_Value,Natural_Gas_Value,Nuclear_Energy_Value,Petroleum_Energy_Value,Renewable_Energy_Value
2001,New York,10.9,"306,993","1,204,885","421,845","1,625,732","351,194"
2001,North Carolina,17.58,"756,311","215,600","394,485","900,456","131,872"
2001,North Dakota,81.4,"420,001","57,334",0,"137,162","19,505"
2001,Ohio,22.56,"1,362,828","836,825","161,488","1,257,823","68,387"
2001,Oklahoma,29.27,"376,112","505,220",0,"581,673","48,426"
2001,Oregon,11.72,"43,365","235,634",0,"352,498","351,491"
2001,Pennsylvania,21.55,"1,392,203","668,960","769,971","1,431,355","97,228"
2001,Rhode Island,11.63,50,"98,571",0,"99,767","3,899"
2001,South Carolina,19.78,"414,459","147,167","520,792","481,022","70,578"
2001,South Dakota,17.82,"44,372","37,035",0,"110,286","41,085"
2001,Tennessee,22.12,"687,352","265,461","298,424","710,393","138,865"
2001,Texas,31.28,"1,492,977","4,382,935","398,535","5,773,604","102,165"
2001,Utah,27.67,"384,453","167,582",0,"260,345","12,128"
2001,Vermont,10.82,50,"7,909","43,559","89,212","17,342"
2001,Virginia,16.79,"487,601","246,406","269,003","888,633","95,661"
2001,Washington,13.3,"99,441","322,413","86,159","768,387","660,974"
2001,West Virginia,58.67,"866,590","150,543",0,"217,958","15,165"
2001,Wisconsin,19.59,"494,043","363,022","120,168","603,696","128,460"
2001,Wyoming,128.73,"499,817","103,990",0,"156,709","14,658"
2002,Alabama,30.9,"845,999","389,965","332,650","562,366","253,609"
2002,Alaska,66.6,"16,429","420,808",0,"277,400","18,269"
2002,Arizona,16.4,"406,479","255,247","322,260","526,176","88,046"
2002,Arkansas,22.6,"255,242","247,899","152,024","356,282","108,652"
2002,California,11.0,"70,010","2,318,656","358,707","3,704,382","684,544"
2002,Colorado,20.4,"390,480","457,708",0,"434,502","27,044"
2002,Connecticut,11.6,"34,206","181,665","155,777","382,283","28,612"
2002,Delaware,19.7,"40,536","53,782",0,"134,057","1,315"
2002,District of Columbia,7.3,99,"33,688",0,"33,375",881
2002,Florida,14.5,"719,670","708,638","351,940","1,892,395","174,380"
2002,Georgia,19.6,"807,121","393,127","324,827","1,006,589","283,715"
2002,Hawaii,16.5,"16,618",140,0,"257,441","10,462"
2002,Idaho,11.2,"10,194","73,482",0,"160,021","113,189"
2002,Illinois,18.2,"986,832","1,051,213","948,761","1,196,049","111,585"
2002,Indiana,37.9,"1,547,530","538,368",0,"852,562","55,332"
2002,Iowa,26.9,"441,534","194,041","47,761","396,593","85,207"
2002,Kansas,28.1,"391,664","307,432","94,413","361,909","19,560"
2002,Kentucky,37.0,"950,941","236,124",0,"683,158","65,077"
2002,Louisiana,45.5,"232,109","1,475,464","180,702","1,986,027","144,121"
2002,Maine,18.4,"8,000","126,275",0,"230,101","140,389"
2002,Maryland,14.5,"325,834","203,489","126,641","544,694","41,124"
2002,Massachusetts,12.9,"118,358","404,456","60,237","711,365","46,804"
2002,Michigan,18.9,"739,866","984,715","324,615","992,007","99,500"
2002,Minnesota,19.4,"360,822","374,171","142,897","650,633","104,032"
2002,Mississippi,21.9,"154,339","354,550","105,041","428,283","49,669"
2002,Missouri,23.5,"725,679","278,873","87,605","723,507","37,858"
2002,Montana,34.0,"166,322","70,992",0,"161,571","108,732"
2002,Nebraska,24.5,"217,939","121,174","105,696","222,228","44,226"
2002,Nevada,19.2,"164,775","181,010",0,"234,506","42,485"
2002,New Hampshire,13.9,"39,845","26,077","97,054","176,568","28,898"
2002,New Jersey,14.2,"104,849","617,094","322,299","1,178,970","28,790"
2002,New Mexico,29.9,"284,132","229,691",0,"243,128","8,188"
2002,New York,10.6,"280,584","1,227,223","413,686","1,560,207","364,410"
2002,North Carolina,17.5,"770,928","243,143","413,784","876,330","130,792"
2002,North Dakota,81.3,"422,809","61,592",0,"123,512","21,759"
2002,Ohio,23.0,"1,396,899","862,453","113,451","1,270,998","55,136"
2002,Oklahoma,29.1,"391,379","522,530",0,"549,321","40,973"
2002,Oregon,11.1,"37,751","206,808",0,"366,296","403,564"
2002,Pennsylvania,22.1,"1,457,349","700,472","794,521","1,403,563","97,199"
2002,Rhode Island,11.0,76,"89,824",0,"98,079","3,736"
2002,South Carolina,19.9,"404,455","190,714","556,829","478,674","80,645"
2002,South Dakota,18.1,"39,957","41,532",0,"117,665","52,277"
2002,Tennessee,21.8,"655,906","263,690","287,927","737,577","148,413"
2002,Texas,31.3,"1,550,325","4,444,506","371,923","5,924,903","123,648"
2002,Utah,26.9,"370,551","172,366",0,"258,213","11,230"
2002,Vermont,10.3,25,"8,399","41,378","84,489","22,715"
2002,Virginia,16.4,"482,759","266,853","285,549","855,088","82,137"
2002,Washington,12.1,"100,832","240,494","94,484","736,282","893,664"
2002,West Virginia,65.7,"993,467","155,536",0,"228,699","16,225"
2002,Wisconsin,19.7,"491,990","388,007","129,991","600,959","110,928"
2002,Wyoming,125.0,"480,360","117,387",0,"150,160","12,279"
2003,Alabama,31.0,"873,735","360,483","330,137","561,731","284,732"
2003,Alaska,66.2,"12,552","415,891",0,"285,417","19,607"
2003,Arizona,16.4,"406,537","275,650","297,872","537,072","84,201"
2003,Arkansas,22.8,"253,653","254,571","153,093","357,343","107,933"
2003,California,10.6,"69,469","2,317,062","370,958","3,520,087","768,593"
2003,Colorado,20.1,"394,163","436,873",0,"457,424","28,794"
2003,Connecticut,12.3,"41,864","157,252","167,566","434,313","32,973"
2003,Delaware,20.3,"46,997","47,971",0,"136,588","1,401"
2003,District of Columbia,6.9,173,"33,700",0,"29,777",926
2003,Florida,14.5,"723,832","714,826","322,868","1,931,768","188,488"
2003,Georgia,19.8,"819,031","390,760","346,601","1,033,435","221,675"
2003,Hawaii,17.2,"18,044",137,0,"269,414","13,318"
2003,Idaho,10.6,"10,219","71,754",0,"140,328","108,868"
2003,Illinois,18.4,"1,010,087","1,001,534","987,308","1,238,292","127,073"
2003,Indiana,38.7,"1,570,700","566,838",0,"885,902","57,491"
2003,Iowa,26.8,"444,587","197,629","41,559","375,212","93,652"
2003,Kansas,29.0,"389,464","284,722","92,648","419,163","21,917"
2003,Kentucky,35.9,"943,652","231,384",0,"644,470","70,509"
2003,Louisiana,44.6,"247,978","1,353,179","168,069","1,954,979","152,633"
2003,Maine,18.2,"7,481","73,517",0,"265,720","132,348"
2003,Maryland,15.0,"329,590","204,345","142,685","570,714","54,160"
2003,Massachusetts,13.2,"109,373","414,970","51,880","730,803","50,418"
2003,Michigan,18.6,"747,940","950,714","291,332","968,414","112,635"
2003,Minnesota,20.2,"390,691","374,189","139,799","671,245","107,570"
2003,Mississippi,22.4,"178,949","275,147","113,625","480,507","45,369"
2003,Missouri,24.6,"795,634","265,133","101,089","739,036","34,678"
2003,Montana,36.1,"188,981","70,048",0,"157,136","100,455"
2003,Nebraska,25.1,"227,290","119,741","83,344","229,099","45,556"
2003,Nevada,19.6,"182,553","191,050",0,"239,284","37,158"
2003,New Hampshire,16.4,"41,633","56,415","96,677","200,220","29,851"
2003,New Jersey,14.4,"106,857","635,689","309,629","1,146,359","26,805"
2003,New Mexico,30.8,"305,641","225,220",0,"248,457","8,743"
2003,New York,11.1,"286,179","1,131,344","423,959","1,760,002","359,374"
2003,North Carolina,17.5,"771,618","227,387","426,332","900,018","188,855"
2003,North Dakota,80.8,"420,832","56,088",0,"121,722","24,205"
2003,Ohio,23.7,"1,443,498","877,891","88,327","1,303,901","63,646"
2003,Oklahoma,29.7,"393,790","556,306",0,"545,461","42,001"
2003,Oregon,11.2,"44,884","215,102",0,"358,058","386,713"
2003,Pennsylvania,22.3,"1,461,986","717,461","774,989","1,446,911","110,613"
2003,Rhode Island,10.8,101,"80,339",0,"102,986","3,827"
2003,South Carolina,19.9,"419,663","151,904","525,453","495,840","103,801"
2003,South Dakota,18.0,"43,017","43,868",0,"112,417","57,222"
2003,Tennessee,21.4,"621,425","265,806","251,718","755,961","184,237"
2003,Texas,30.5,"1,603,971","4,177,143","348,485","5,978,967","117,593"
2003,Utah,26.9,"379,185","163,527",0,"276,298","10,520"
2003,Vermont,10.8,25,"8,441","46,317","87,073","24,055"
2003,Virginia,16.8,"464,353","272,055","258,633","934,350","110,936"
2003,Washington,12.4,"118,207","255,839","79,360","723,154","834,753"
2003,West Virginia,63.7,"978,415","135,367",0,"211,544","21,237"
2003,Wisconsin,19.3,"488,239","397,869","127,310","579,881","118,300"
2003,Wyoming,128.2,"493,897","120,433",0,"159,203","11,638"
2004,Alabama,31.3,"853,917","391,927","329,898","609,981","293,280"
2004,Alaska,70.1,"14,075","407,944",0,"334,121","18,876"
2004,Arizona,17.2,"425,413","356,264","293,158","558,357","82,473"
2004,Arkansas,22.7,"270,210","217,921","161,111","361,081","112,971"
2004,California,11.0,"68,909","2,462,247","315,634","3,670,782","768,889"
2004,Colorado,20.4,"390,186","440,720",0,"490,984","29,099"
2004,Connecticut,12.8,"43,997","165,862","172,470","451,366","42,965"
2004,Delaware,20.0,"53,599","49,722",0,"127,465","1,436"
2004,District of Columbia,7.1,741,"33,097",0,"30,534",943
2004,Florida,14.8,"699,055","757,672","325,516","2,095,087","179,495"
2004,Georgia,20.0,"834,991","406,436","351,921","1,079,645","226,761"
2004,Hawaii,17.6,"17,913",155,0,"282,864","13,786"
2004,Idaho,11.3,"12,336","78,273",0,"156,496","112,080"
2004,Illinois,18.9,"1,069,538","955,972","959,869","1,285,139","126,588"
2004,Indiana,38.5,"1,614,210","526,391",0,"865,025","58,085"
2004,Iowa,27.1,"443,221","198,017","51,399","414,787","111,271"
2004,Kansas,28.0,"385,498","260,117","105,664","412,120","19,571"
2004,Kentucky,37.3,"961,759","233,361",0,"703,989","71,188"
2004,Louisiana,45.7,"256,716","1,393,140","178,110","2,065,896","189,772"
2004,Maine,18.3,"7,336","89,581",0,"260,353","136,776"
2004,Maryland,15.0,"327,239","201,801","152,043","590,242","53,460"
2004,Massachusetts,12.9,"105,075","383,625","61,928","736,401","51,781"
2004,Michigan,18.8,"773,825","938,628","318,700","979,694","118,153"
2004,Minnesota,19.8,"378,775","362,346","138,645","688,025","114,862"
2004,Mississippi,22.8,"184,992","290,512","106,707","480,422","61,297"
2004,Missouri,24.7,"807,466","268,289","81,658","744,126","44,121"
2004,Montana,37.4,"195,620","68,567",0,"176,136","101,639"
2004,Nebraska,24.8,"223,624","116,006","106,796","233,553","52,142"
2004,Nevada,20.5,"193,634","221,648",0,"260,161","38,001"
2004,New Hampshire,17.0,"43,446","63,829","106,132","205,481","34,926"
2004,New Jersey,14.6,"112,707","644,467","282,407","1,164,799","27,603"
2004,New Mexico,31.0,"309,418","229,164",0,"255,866","11,714"
2004,New York,11.2,"276,470","1,126,597","423,797","1,823,746","383,432"
2004,North Carolina,17.6,"782,692","232,214","418,065","930,984","147,627"
2004,North Dakota,77.6,"398,381","56,410",0,"133,016","24,137"
2004,Ohio,23.2,"1,391,290","862,397","166,328","1,303,260","66,807"
2004,Oklahoma,28.3,"372,093","555,273",0,"526,834","62,153"
2004,Oregon,11.4,"36,460","238,049",0,"368,456","387,006"
2004,Pennsylvania,22.5,"1,474,310","723,189","807,739","1,475,233","118,023"
2004,Rhode Island,10.2,76,"74,352",0,"98,408","4,535"
2004,South Carolina,21.5,"433,868","169,518","533,920","569,746","97,441"
2004,South Dakota,17.9,"43,562","41,757",0,"113,059","60,251"
2004,Tennessee,21.5,"648,005","238,761","298,369","765,424","179,906"
2004,Texas,29.9,"1,626,029","4,039,787","421,660","6,161,669","123,497"
2004,Utah,27.5,"399,704","164,154",0,"277,475","10,715"
2004,Vermont,11.4,25,"8,708","40,231","95,317","22,042"
2004,Virginia,17.1,"452,557","285,607","295,272","995,785","117,963"
2004,Washington,12.6,"112,539","269,572","93,660","749,526","819,551"
2004,West Virginia,62.0,"937,062","129,358",0,"230,361","20,765"
2004,Wisconsin,19.5,"499,212","385,999","123,966","606,012","108,704"
2004,Wyoming,126.6,"500,526","111,878",0,"153,076","14,039"
2005,Alabama,31.4,"890,098","363,398","330,761","606,840","279,983"
2005,Alaska,71.2,"13,994","434,704",0,"333,091","15,930"
2005,Arizona,16.7,"428,445","329,302","269,327","573,763","92,285"
2005,Arkansas,21.7,"247,169","216,600","142,864","358,312","112,738"
2005,California,10.9,"67,422","2,304,463","377,313","3,741,092","819,440"
2005,Colorado,20.7,"386,670","478,520",0,"489,645","35,558"
2005,Connecticut,12.5,"42,023","171,150","162,406","443,947","29,171"
2005,Delaware,20.6,"56,716","48,639",0,"135,389","1,886"
2005,District of Columbia,6.9,939,"33,753",0,"28,656",263
2005,Florida,14.6,"672,309","805,446","300,127","2,130,793","187,675"
2005,Georgia,20.8,"901,010","427,825","329,092","1,120,350","218,423"
2005,Hawaii,17.8,"16,506",195,0,"293,847","14,186"
2005,Idaho,11.1,"11,286","78,118",0,"159,726","122,267"
2005,Illinois,19.4,"1,047,532","972,710","973,293","1,403,414","109,784"
2005,Indiana,38.0,"1,594,399","535,512",0,"859,731","63,826"
2005,Iowa,27.0,"429,777","210,742","47,362","428,465","124,866"
2005,Kansas,26.6,"379,823","258,695","92,055","341,906","22,986"
2005,Kentucky,37.4,"986,263","240,853",0,"697,645","74,724"
2005,Louisiana,44.1,"253,518","1,367,497","163,598","1,975,571","151,854"
2005,Maine,17.5,"7,059","64,818",0,"263,938","160,078"
2005,Maryland,15.2,"329,304","211,830","153,443","603,981","48,562"
2005,Massachusetts,13.2,"119,333","386,339","57,138","737,337","46,953"
2005,Michigan,18.9,"799,463","927,535","343,048","978,894","130,906"
2005,Minnesota,19.9,"379,114","372,082","133,948","700,917","123,801"
2005,Mississippi,22.0,"176,286","310,713","105,172","455,899","62,951"
2005,Missouri,25.0,"835,663","273,386","83,807","741,961","54,637"
2005,Montana,38.2,"199,495","71,089",0,"182,921","114,898"
2005,Nebraska,24.9,"228,667","120,125","91,856","228,762","51,713"
2005,Nevada,20.6,"197,799","236,007",0,"275,627","38,191"
2005,New Hampshire,16.4,"44,169","72,934","98,682","190,420","42,485"
2005,New Jersey,15.1,"125,332","625,429","327,604","1,225,835","29,321"
2005,New Mexico,30.8,"317,916","225,352",0,"254,624","23,591"
2005,New York,11.1,"256,879","1,107,206","442,937","1,807,239","374,254"
2005,North Carolina,17.7,"811,939","237,525","417,249","947,056","147,480"
2005,North Dakota,82.1,"431,133","49,643",0,"136,531","22,847"
2005,Ohio,23.7,"1,481,045","860,874","154,481","1,280,172","73,750"
2005,Oklahoma,30.0,"397,379","600,011",0,"557,797","65,251"
2005,Oregon,11.4,"35,624","239,539",0,"374,572","368,234"
2005,Pennsylvania,22.6,"1,490,836","719,117","796,157","1,498,536","109,625"
2005,Rhode Island,10.5,76,"82,460",0,"97,180","1,923"
2005,South Carolina,20.8,"431,086","178,308","554,544","547,413","105,466"
2005,South Dakota,17.2,"36,952","42,848",0,"118,214","61,504"
2005,Tennessee,21.4,"657,711","238,400","290,153","782,703","174,097"
2005,Texas,28.3,"1,627,863","3,621,139","398,994","5,987,815","140,202"
2005,Utah,27.5,"405,546","168,770",0,"287,599","15,773"
2005,Vermont,11.0,25,"8,396","42,491","90,539","24,499"
2005,Virginia,17.1,"458,452","311,537","291,357","998,762","132,464"
2005,Washington,12.7,"112,284","272,167","86,016","768,653","815,363"
2005,West Virginia,63.0,"959,657","124,984",0,"231,304","28,742"
2005,Wisconsin,20.0,"522,521","415,583","103,535","596,603","145,127"
2005,Wyoming,124.0,"490,940","112,863",0,"155,289","19,291"
2006,Alabama,31.5,"886,678","402,044","332,992","611,265","266,931"
2006,Alaska,67.3,"14,981","375,719",0,"342,272","13,481"
2006,Arizona,16.7,"431,985","365,230","250,568","582,623","95,745"
2006,Arkansas,22.0,"256,907","240,885","158,952","358,679","100,633"
2006,California,11.0,"67,017","2,375,929","333,488","3,786,528","897,576"
2006,Colorado,20.5,"394,348","458,911",0,"506,709","42,229"
2006,Connecticut,11.6,"45,722","175,870","173,111","391,609","35,689"
2006,Delaware,18.9,"56,625","44,787",0,"122,657","3,619"
2006,District of Columbia,5.6,0,"29,775",0,"22,535",619
2006,Florida,14.3,"696,215","917,468","327,934","2,018,975","192,085"
2006,Georgia,20.0,"892,732","433,920","333,981","1,089,023","210,818"
2006,Hawaii,17.7,"16,102",179,0,"295,474","15,528"
2006,Idaho,10.8,"8,212","79,041",0,"165,353","147,673"
2006,Illinois,18.7,"1,045,398","896,138","982,498","1,340,467","109,454"
2006,Indiana,37.4,"1,587,100","499,753",0,"860,450","55,594"
2006,Iowa,27.3,"435,187","207,162","53,171","435,701","142,841"
2006,Kansas,26.4,"364,212","269,274","97,570","351,672","28,423"
2006,Kentucky,37.6,"1,023,263","217,166",0,"699,444","70,058"
2006,Louisiana,48.8,"265,214","1,346,690","174,634","2,127,341","150,707"
2006,Maine,16.0,"6,618","67,557",0,"235,253","152,966"
2006,Maryland,13.9,"324,657","189,179","144,320","538,678","59,415"
2006,Massachusetts,11.9,"112,173","378,026","60,832","648,398","62,215"
2006,Michigan,17.9,"773,595","816,993","303,305","926,618","130,017"
2006,Minnesota,19.2,"370,814","358,198","137,569","680,945","129,807"
2006,Mississippi,22.8,"190,057","315,909","108,718","469,598","63,632"
2006,Missouri,24.5,"829,054","257,924","105,567","736,536","43,545"
2006,Montana,37.8,"194,307","75,135",0,"194,283","123,334"
2006,Nebraska,25.0,"227,444","131,424","93,943","228,780","55,259"
2006,Nevada,16.5,"84,225","257,595",0,"291,217","41,987"
2006,New Hampshire,14.8,"44,807","64,644","98,067","167,795","36,022"
2006,New Jersey,14.2,"116,093","566,724","339,846","1,175,190","47,800"
2006,New Mexico,30.8,"316,221","227,661",0,"268,257","28,385"
2006,New York,10.1,"256,345","1,120,196","440,606","1,556,773","401,535"
2006,North Carolina,16.7,"777,871","230,169","417,016","918,121","139,856"
2006,North Dakota,79.0,"414,838","50,007",0,"136,542","25,802"
2006,Ohio,23.1,"1,450,797","770,872","175,798","1,289,366","77,290"
2006,Oklahoma,30.4,"384,418","644,381",0,"583,533","54,844"
2006,Oregon,11.0,"26,895","229,731",0,"381,213","438,058"
2006,Pennsylvania,22.0,"1,499,292","684,695","785,731","1,430,279","119,645"
2006,Rhode Island,9.9,49,"78,517",0,"90,465","5,429"
2006,South Carolina,20.5,"432,220","181,895","530,071","551,756","100,539"
2006,South Dakota,17.1,"39,570","40,861",0,"116,224","71,514"
2006,Tennessee,21.3,"677,174","230,047","257,523","785,896","151,732"
2006,Texas,27.8,"1,610,301","3,544,789","430,593","6,086,196","193,518"
2006,Utah,27.2,"382,757","197,894",0,"310,505","15,066"
2006,Vermont,10.7,27,"8,062","53,287","88,725","27,854"
2006,Virginia,16.0,"433,606","283,456","287,938","958,756","133,344"
2006,Washington,12.1,"69,150","271,034","97,341","795,563","937,172"
2006,West Virginia,62.8,"958,880","126,316",0,"236,344","28,884"
2006,Wisconsin,18.5,"462,732","376,559","127,657","589,851","140,855"
2006,Wyoming,123.3,"489,325","112,929",0,"166,896","19,573"
2007,Alabama,31.5,"888,436","430,649","360,036","601,179","229,491"
2007,Alaska,64.2,"13,662","372,186",0,"323,089","14,286"
2007,Arizona,16.6,"438,524","401,992","280,920","571,417","97,679"
2007,Arkansas,22.2,"275,037","229,610","162,434","359,757","121,766"
2007,California,11.1,"66,495","2,467,545","375,427","3,795,097","707,404"
2007,Colorado,20.7,"388,586","512,841",0,"513,431","50,616"
2007,Connecticut,11.4,"39,931","183,604","171,874","377,002","36,171"
2007,Delaware,19.6,"63,839","49,932",0,"119,810","4,972"
2007,District of Columbia,5.9,502,"33,856",0,"21,547",741
2007,Florida,14.0,"720,824","943,845","307,215","1,938,437","199,921"
2007,Georgia,19.8,"934,773","455,220","341,364","1,052,558","205,849"
2007,Hawaii,18.2,"17,107",173,0,"303,540","16,995"
2007,Idaho,10.8,"10,261","83,904",0,"162,468","127,411"
2007,Illinois,19.2,"1,091,382","968,652","1,004,100","1,324,077","130,912"
2007,Indiana,37.0,"1,572,084","543,800",0,"834,645","67,602"
2007,Iowa,29.0,"465,167","264,166","47,398","420,924","176,851"
2007,Kansas,28.4,"396,333","291,695","108,762","402,282","36,181"
2007,Kentucky,37.2,"1,020,709","235,876",0,"690,076","65,820"
2007,Louisiana,48.1,"249,800","1,430,621","179,127","2,130,984","151,977"
2007,Maine,15.8,"6,583","67,227",0,"233,431","156,513"
2007,Maryland,13.9,"327,979","208,439","150,551","531,469","58,135"
2007,Massachusetts,12.4,"120,168","418,907","53,701","647,827","59,616"
2007,Michigan,18.2,"801,178","814,887","330,581","919,768","140,683"
2007,Minnesota,19.3,"366,208","395,658","137,437","678,958","153,230"
2007,Mississippi,23.3,"185,063","374,990","98,164","460,954","64,570"
2007,Missouri,24.1,"802,879","277,919","98,302","730,638","62,175"
2007,Montana,39.4,"202,480","75,077",0,"206,442","119,592"
2007,Nebraska,25.0,"216,872","153,490","115,815","229,195","64,219"
2007,Nevada,16.1,"82,871","262,547",0,"285,879","42,138"
2007,New Hampshire,14.6,"44,899","64,856","112,902","165,020","38,434"
2007,New Jersey,15.1,"111,799","640,236","335,757","1,241,757","52,951"
2007,New Mexico,29.7,"296,067","239,858",0,"277,635","32,003"
2007,New York,10.4,"258,450","1,214,349","445,288","1,562,784","392,381"
2007,North Carolina,16.9,"827,974","244,475","420,029","920,732","117,419"
2007,North Dakota,81.2,"420,719","56,842",0,"139,972","32,353"
2007,Ohio,23.6,"1,463,773","835,555","165,349","1,284,301","84,298"
2007,Oklahoma,30.1,"373,217","677,472",0,"563,473","82,596"
2007,Oregon,11.7,"45,461","260,240",0,"374,647","402,132"
2007,Pennsylvania,22.2,"1,491,907","780,090","811,600","1,402,752","121,913"
2007,Rhode Island,10.5,39,"90,259",0,"87,046","6,398"
2007,South Carolina,20.1,"444,046","182,201","558,014","533,797","97,885"
2007,South Dakota,17.5,"33,256","54,099",0,"117,482","69,575"
2007,Tennessee,20.9,"672,766","229,520","301,038","773,597","126,960"
2007,Texas,27.1,"1,609,155","3,626,526","429,577","5,917,140","250,482"
2007,Utah,27.2,"391,386","231,125",0,"299,418","14,230"
2007,Vermont,10.5,34,"8,874","49,337","86,757","19,025"
2007,Virginia,16.5,"458,200","331,018","286,019","958,752","135,794"
2007,Washington,12.7,"95,737","279,429","85,051","820,408","894,490"
2007,West Virginia,63.8,"983,259","124,555",0,"235,366","26,873"
2007,Wisconsin,18.7,"465,083","403,947","135,416","584,630","142,051"
2007,Wyoming,124.9,"494,955","145,985",0,"169,430","18,963"
2008,Alabama,29.5,"842,826","414,260","407,551","566,323","237,856"
2008,Alaska,56.9,"14,705","343,938",0,"278,725","13,126"
2008,Arizona,16.3,"458,727","409,966","305,726","542,166","111,984"
2008,Arkansas,22.3,"278,849","238,424","148,085","354,937","126,307"
2008,California,10.5,"63,050","2,472,612","339,506","3,553,537","680,290"
2008,Colorado,19.9,"385,416","508,491",0,"486,432","77,341"
2008,Connecticut,10.6,"45,188","169,802","161,305","339,919","36,453"
2008,Delaware,18.3,"60,891","49,749",0,"112,725","5,787"
2008,District of Columbia,5.3,391,"32,774",0,"18,444",563
2008,Florida,12.9,"693,161","970,038","335,857","1,717,483","242,563"
2008,Georgia,18.2,"885,849","436,093","331,235","946,224","198,357"
2008,Hawaii,14.5,"18,095",148,0,"239,055","19,327"
2008,Idaho,10.1,"8,604","90,550",0,"152,495","132,857"
2008,Illinois,19.0,"1,103,163","1,003,219","994,526","1,274,262","160,653"
2008,Indiana,36.1,"1,558,078","555,489",0,"778,521","99,311"
2008,Iowa,29.9,"485,218","297,357","55,210","423,828","213,180"
2008,Kansas,26.7,"371,804","292,523","88,812","349,719","58,223"
2008,Kentucky,36.3,"1,024,816","233,165",0,"645,708","71,481"
2008,Louisiana,46.0,"262,470","1,369,823","160,658","2,193,330","114,723"
2008,Maine,14.3,"5,908","74,494",0,"201,971","186,763"
2008,Maryland,13.1,"309,294","202,744","153,422","507,179","60,163"
2008,Massachusetts,11.9,"106,897","415,247","61,339","621,929","60,558"
2008,Michigan,17.6,"799,969","797,534","329,075","836,361","158,418"
2008,Minnesota,19.1,"359,359","435,086","135,843","643,535","179,586"
2008,Mississippi,22.0,"177,166","364,237","98,215","422,379","50,436"
2008,Missouri,23.4,"792,918","298,421","98,025","675,205","84,232"
2008,Montana,38.1,"203,260","77,645",0,"192,417","125,437"
2008,Nebraska,26.0,"234,654","172,858","99,075","219,571","84,810"
2008,Nevada,15.4,"88,619","274,915",0,"259,144","44,483"
2008,New Hampshire,14.2,"40,241","74,025","97,729","160,994","43,631"
2008,New Jersey,14.7,"97,671","634,694","336,500","1,216,492","50,637"
2008,New Mexico,28.2,"284,346","252,831",0,"241,949","36,694"
2008,New York,9.9,"228,985","1,205,137","451,622","1,480,358","428,750"
2008,North Carolina,16.0,"794,693","249,654","415,742","883,566","167,201"
2008,North Dakota,81.2,"424,615","60,480",0,"137,092","43,508"
2008,Ohio,23.0,"1,438,432","823,457","183,055","1,232,449","116,287"
2008,Oklahoma,30.5,"391,688","711,379",0,"540,101","87,945"
2008,Oregon,11.3,"41,408","274,659",0,"356,012","418,899"
2008,Pennsylvania,21.4,"1,421,091","778,251","822,134","1,380,331","147,224"
2008,Rhode Island,10.1,0,"91,220",0,"89,555","6,306"
2008,South Carolina,19.2,"445,454","175,858","541,026","502,602","106,872"
2008,South Dakota,18.7,"43,098","65,453",0,"112,732","82,021"
2008,Tennessee,19.6,"643,796","238,441","282,514","714,765","150,056"
2008,Texas,25.7,"1,605,925","3,653,462","425,682","5,245,208","351,072"
2008,Utah,26.2,"395,878","237,414",0,"279,173","17,793"
2008,Vermont,9.5,0,"8,665","51,163","77,454","28,824"
2008,Virginia,14.9,"415,102","310,647","291,932","870,324","140,866"
2008,Washington,12.1,"94,601","307,085","96,886","766,791","898,118"
2008,West Virginia,61.3,"955,628","119,617",0,"221,682","33,587"
2008,Wisconsin,18.7,"480,712","415,109","127,039","558,483","160,022"
2008,Wyoming,123.1,"500,109","147,129",0,"169,975","22,477"
2009,Alabama,25.2,"630,969","466,272","415,392","517,082","274,392"
2009,Alaska,53.3,"14,505","343,971",0,"264,885","15,912"
2009,Arizona,14.8,"413,260","377,504","320,692","497,660","96,257"
2009,Arkansas,21.2,"264,083","248,100","158,663","335,123","130,887"
2009,California,10.0,"52,403","2,391,374","332,218","3,405,446","725,594"
2009,Colorado,18.8,"350,224","525,999",0,"465,666","78,297"
2009,Connecticut,10.1,"26,265","188,570","174,220","338,792","41,664"
2009,Delaware,13.4,"33,938","51,651",0,"85,876","6,637"
2009,District of Columbia,5.4,331,"34,339",0,"22,477",619
2009,Florida,12.0,"581,517","1,081,725","304,544","1,576,612","272,931"
2009,Georgia,16.9,"723,449","475,240","331,368","991,848","220,565"
2009,Hawaii,14.0,"17,083",167,0,"238,955","19,688"
2009,Idaho,9.8,"8,443","87,072",0,"144,545","136,273"
2009,Illinois,17.8,"1,014,972","956,553","998,562","1,196,579","186,174"
2009,Indiana,32.4,"1,365,413","511,289",0,"747,721","118,682"
2009,Iowa,28.2,"444,574","283,990","48,937","416,419","289,408"
2009,Kansas,25.8,"356,079","292,425","91,710","346,515","66,668"
2009,Kentucky,33.8,"937,106","214,261",0,"640,072","85,039"
2009,Louisiana,43.1,"252,519","1,315,265","175,524","2,043,025","119,238"
2009,Maine,13.8,"1,652","73,569",0,"202,702","153,514"
2009,Maryland,12.5,"266,860","203,604","152,180","508,121","66,644"
2009,Massachusetts,10.8,"92,056","408,509","56,437","571,126","69,061"
2009,Michigan,16.6,"735,907","750,783","228,540","803,633","149,749"
2009,Minnesota,17.5,"328,678","405,516","129,623","593,753","203,854"
2009,Mississippi,20.5,"141,675","371,245","115,033","399,195","56,832"
2009,Missouri,22.2,"765,617","266,711","107,175","644,431","92,068"
2009,Montana,33.7,"172,812","76,635",0,"182,297","116,455"
